product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod113,Cus018,Mark011,2018-06-26,1,167,"INR"
Prod113,Cus003,Mark003,2018-06-27,1,111,"INR"
Prod113,Cus005,Mark004,2018-06-27,1,93,"INR"
Prod113,Cus003,Mark003,2018-06-28,1,222,"INR"
Prod113,Cus005,Mark004,2018-06-28,1,185,"INR"
Prod113,Cus006,Mark004,2018-06-28,2,454,"INR"
Prod113,Cus033,Mark005,2018-06-29,8,2963,"INR"
Prod113,Cus002,Mark005,2018-06-29,1,190,"INR"
Prod113,Cus003,Mark003,2018-06-29,2,551,"INR"
Prod113,Cus005,Mark004,2018-06-29,2,463,"INR"
Prod113,Cus006,Mark004,2018-06-29,30,9454,"INR"
Prod113,Cus007,Mark004,2018-06-29,1,167,"INR"
Prod113,Cus003,Mark003,2018-07-02,1,111,"INR"
Prod113,Cus005,Mark004,2018-07-02,1,93,"INR"
Prod113,Cus020,Mark004,2018-07-02,1,204,"INR"
Prod113,Cus003,Mark003,2018-07-03,1,222,"INR"
Prod113,Cus005,Mark004,2018-07-03,13,3468,"INR"
Prod113,Cus006,Mark004,2018-07-03,72,24000,"INR"
Prod113,Cus018,Mark011,2018-07-03,2,500,"INR"
Prod113,Cus007,Mark015,2018-07-03,1,0,"INR"
Prod113,Cus003,Mark003,2018-07-04,1,333,"INR"
Prod113,Cus005,Mark004,2018-07-04,1,273,"INR"
Prod113,Cus018,Mark011,2018-07-04,1,250,"INR"
Prod113,Cus003,Mark003,2018-07-05,36,11917,"INR"
Prod113,Cus014,Mark003,2018-07-05,3,931,"INR"
Prod113,Cus005,Mark004,2018-07-05,1,185,"INR"
Prod113,Cus018,Mark011,2018-07-05,1,241,"INR"
Prod113,Cus033,Mark005,2018-07-06,3,1287,"INR"
Prod113,Cus006,Mark004,2018-07-06,36,15056,"INR"
Prod113,Cus018,Mark011,2018-07-06,1,79,"INR"
Prod113,Cus021,Mark011,2018-07-06,7,1505,"INR"
Prod113,Cus007,Mark004,2018-07-07,1,505,"INR"
Prod113,Cus005,Mark004,2018-07-09,1,370,"INR"
Prod113,Cus007,Mark004,2018-07-09,3,1343,"INR"
Prod113,Cus006,Mark004,2018-07-10,12,2727,"INR"
Prod113,Cus005,Mark004,2018-07-11,1,185,"INR"
Prod113,Cus006,Mark004,2018-07-11,144,42556,"INR"
Prod113,Cus020,Mark004,2018-07-11,1,204,"INR"
Prod113,Cus003,Mark003,2018-07-12,1,111,"INR"
Prod113,Cus014,Mark003,2018-07-12,3,931,"INR"
Prod113,Cus005,Mark004,2018-07-12,1,185,"INR"
Prod113,Cus033,Mark005,2018-07-13,5,1806,"INR"
Prod113,Cus003,Mark003,2018-07-13,1,440,"INR"
Prod113,Cus005,Mark004,2018-07-13,1,278,"INR"
Prod113,Cus007,Mark004,2018-07-13,1,338,"INR"
Prod113,Cus018,Mark011,2018-07-13,1,79,"INR"
Prod113,Cus007,Mark004,2018-07-14,1,167,"INR"
Prod113,Cus005,Mark004,2018-07-16,6,1644,"INR"
Prod113,Cus003,Mark003,2018-07-17,1,222,"INR"
Prod113,Cus006,Mark004,2018-07-17,72,24000,"INR"
Prod113,Cus022,Mark011,2018-07-17,3,727,"INR"
Prod113,Cus003,Mark003,2018-07-18,3,995,"INR"
Prod113,Cus019,Mark011,2018-07-18,1,176,"INR"
Prod113,Cus018,Mark011,2018-07-18,1,162,"INR"
Prod113,Cus018,Mark011,2018-07-19,2,481,"INR"
Prod113,Cus033,Mark005,2018-07-20,4,1546,"INR"
Prod113,Cus006,Mark004,2018-07-20,36,15056,"INR"
Prod113,Cus007,Mark004,2018-07-20,3,1347,"INR"
Prod113,Cus018,Mark011,2018-07-20,1,79,"INR"
Prod113,Cus007,Mark004,2018-07-21,1,505,"INR"
Prod113,Cus003,Mark003,2018-07-23,1,444,"INR"
Prod113,Cus005,Mark004,2018-07-23,1,278,"INR"
Prod113,Cus028,Mark003,2018-07-24,7,2093,"INR"
Prod113,Cus003,Mark003,2018-07-24,1,111,"INR"
Prod113,Cus005,Mark004,2018-07-24,1,185,"INR"
Prod113,Cus003,Mark003,2018-07-25,1,111,"INR"
Prod113,Cus005,Mark004,2018-07-25,1,185,"INR"
Prod113,Cus024,Mark011,2018-07-25,1,144,"INR"
Prod113,Cus018,Mark011,2018-07-25,1,319,"INR"
Prod113,Cus021,Mark011,2018-07-25,7,1505,"INR"
Prod113,Cus005,Mark004,2018-07-26,1,185,"INR"
Prod113,Cus018,Mark011,2018-07-26,1,319,"INR"
Prod113,Cus033,Mark005,2018-07-27,4,1676,"INR"
Prod113,Cus003,Mark003,2018-07-27,2,551,"INR"
Prod113,Cus005,Mark004,2018-07-27,1,93,"INR"
Prod113,Cus020,Mark004,2018-07-27,1,204,"INR"
Prod113,Cus018,Mark011,2018-07-27,1,241,"INR"
Prod113,Cus003,Mark003,2018-07-28,1,111,"INR"
Prod113,Cus003,Mark003,2018-07-30,1,222,"INR"
Prod113,Cus014,Mark003,2018-07-30,3,931,"INR"
Prod113,Cus004,Mark003,2018-07-30,18,6991,"INR"
Prod113,Cus005,Mark004,2018-07-30,1,185,"INR"
Prod113,Cus006,Mark004,2018-07-30,144,42556,"INR"
Prod113,Cus007,Mark004,2018-07-30,2,1014,"INR"
Prod113,Cus018,Mark011,2018-07-30,1,162,"INR"
Prod113,Cus029,Mark011,2018-07-30,1,74,"INR"
Prod113,Cus003,Mark003,2018-07-31,1,222,"INR"
Prod113,Cus005,Mark004,2018-07-31,1,93,"INR"
Prod113,Cus006,Mark004,2018-07-31,12,2727,"INR"
Prod113,Cus024,Mark011,2018-07-31,1,79,"INR"
Prod113,Cus003,Mark003,2018-08-01,2,556,"INR"
Prod113,Cus005,Mark004,2018-08-01,1,185,"INR"
Prod113,Cus024,Mark011,2018-08-01,1,231,"INR"
Prod113,Cus003,Mark003,2018-08-02,1,222,"INR"
Prod113,Cus033,Mark005,2018-08-03,4,1546,"INR"
Prod113,Cus003,Mark003,2018-08-03,1,111,"INR"
Prod113,Cus005,Mark004,2018-08-03,1,185,"INR"
Prod113,Cus006,Mark004,2018-08-03,24,7565,"INR"
Prod113,Cus007,Mark004,2018-08-03,3,1347,"INR"
Prod113,Cus024,Mark011,2018-08-03,1,236,"INR"
Prod113,Cus018,Mark011,2018-08-03,1,79,"INR"
Prod113,Cus021,Mark011,2018-08-03,1,93,"INR"
Prod113,Cus008,Mark005,2018-08-06,1,190,"INR"
Prod113,Cus005,Mark004,2018-08-06,1,93,"INR"
Prod113,Cus033,Mark011,2018-08-06,24,6273,"INR"
Prod113,Cus025,Mark011,2018-08-06,2,370,"INR"
Prod113,Cus014,Mark003,2018-08-07,1,125,"INR"
Prod113,Cus024,Mark011,2018-08-07,1,144,"INR"
Prod113,Cus018,Mark011,2018-08-07,2,481,"INR"
Prod113,Cus003,Mark003,2018-08-08,6,1986,"INR"
Prod113,Cus020,Mark004,2018-08-08,6,3685,"INR"
Prod113,Cus003,Mark003,2018-08-09,1,222,"INR"
Prod113,Cus005,Mark004,2018-08-09,1,93,"INR"
Prod113,Cus006,Mark004,2018-08-09,72,24000,"INR"
Prod113,Cus022,Mark011,2018-08-09,3,727,"INR"
Prod113,Cus031,Mark005,2018-08-10,1,398,"INR"
Prod113,Cus033,Mark005,2018-08-10,3,1287,"INR"
Prod113,Cus003,Mark003,2018-08-10,2,551,"INR"
Prod113,Cus006,Mark004,2018-08-10,12,3546,"INR"
Prod113,Cus024,Mark011,2018-08-10,1,157,"INR"
Prod113,Cus018,Mark011,2018-08-10,1,162,"INR"
Prod113,Cus003,Mark003,2018-08-13,1,222,"INR"
Prod113,Cus014,Mark003,2018-08-13,3,931,"INR"
Prod113,Cus005,Mark004,2018-08-13,6,1644,"INR"
Prod113,Cus006,Mark004,2018-08-14,1,74,"INR"
Prod113,Cus032,Mark009,2018-08-14,100,25731,"INR"
Prod113,Cus001,Mark001,2018-08-15,12,1333,"INR"
Prod113,Cus005,Mark004,2018-08-15,1,93,"INR"
Prod113,Cus006,Mark004,2018-08-15,72,24000,"INR"
Prod113,Cus003,Mark003,2018-08-16,2,667,"INR"
Prod113,Cus033,Mark005,2018-08-17,2,773,"INR"
Prod113,Cus005,Mark004,2018-08-17,1,273,"INR"
Prod113,Cus006,Mark004,2018-08-17,60,22620,"INR"
Prod113,Cus005,Mark004,2018-08-20,1,93,"INR"
Prod113,Cus024,Mark011,2018-08-20,7,1736,"INR"
Prod113,Cus018,Mark011,2018-08-20,1,79,"INR"
Prod113,Cus006,Mark004,2018-08-21,144,42556,"INR"
Prod113,Cus005,Mark004,2018-08-22,1,93,"INR"
Prod113,Cus021,Mark011,2018-08-22,7,1458,"INR"
Prod113,Cus003,Mark003,2018-08-23,36,12028,"INR"
Prod113,Cus014,Mark003,2018-08-23,7,1861,"INR"
Prod113,Cus005,Mark004,2018-08-23,1,93,"INR"
Prod113,Cus006,Mark004,2018-08-23,6,1440,"INR"
Prod113,Cus021,Mark011,2018-08-23,7,1458,"INR"
Prod113,Cus033,Mark005,2018-08-24,4,1676,"INR"
Prod113,Cus003,Mark003,2018-08-24,1,222,"INR"
Prod113,Cus005,Mark004,2018-08-24,1,93,"INR"
Prod113,Cus007,Mark004,2018-08-24,3,1347,"INR"
Prod113,Cus018,Mark011,2018-08-24,1,79,"INR"
Prod113,Cus011,Mark003,2018-08-27,6,2394,"INR"
Prod113,Cus005,Mark004,2018-08-27,1,93,"INR"
Prod113,Cus006,Mark004,2018-08-27,12,2727,"INR"
Prod113,Cus020,Mark004,2018-08-27,1,407,"INR"
Prod113,Cus005,Mark004,2018-08-28,6,1644,"INR"
Prod113,Cus003,Mark003,2018-08-29,1,444,"INR"
Prod113,Cus017,Mark011,2018-08-29,1,245,"INR"
Prod113,Cus018,Mark011,2018-08-29,1,162,"INR"
Prod113,Cus003,Mark003,2018-08-30,1,333,"INR"
Prod113,Cus006,Mark004,2018-08-30,72,24000,"INR"
Prod113,Cus033,Mark005,2018-08-31,3,1032,"INR"
Prod113,Cus006,Mark004,2018-08-31,36,15056,"INR"
Prod113,Cus007,Mark004,2018-08-31,1,671,"INR"
Prod113,Cus018,Mark011,2018-08-31,1,324,"INR"
Prod113,Cus003,Mark003,2018-09-03,1,222,"INR"
Prod113,Cus005,Mark004,2018-09-03,1,185,"INR"
Prod113,Cus007,Mark004,2018-09-03,2,838,"INR"
Prod113,Cus018,Mark011,2018-09-03,1,79,"INR"
Prod113,Cus003,Mark003,2018-09-04,1,222,"INR"
Prod113,Cus005,Mark004,2018-09-04,1,278,"INR"
Prod113,Cus005,Mark004,2018-09-05,1,370,"INR"
Prod113,Cus019,Mark011,2018-09-05,1,287,"INR"
Prod113,Cus018,Mark011,2018-09-05,2,398,"INR"
Prod113,Cus021,Mark011,2018-09-05,1,93,"INR"
Prod113,Cus003,Mark003,2018-09-06,1,333,"INR"
Prod113,Cus014,Mark003,2018-09-06,3,931,"INR"
Prod113,Cus005,Mark004,2018-09-06,1,185,"INR"
Prod113,Cus018,Mark011,2018-09-06,1,162,"INR"
Prod113,Cus033,Mark005,2018-09-07,3,1032,"INR"
Prod113,Cus003,Mark003,2018-09-07,1,222,"INR"
Prod113,Cus017,Mark011,2018-09-07,13,3375,"INR"
Prod113,Cus018,Mark011,2018-09-07,2,481,"INR"
Prod113,Cus003,Mark003,2018-09-10,1,111,"INR"
Prod113,Cus005,Mark004,2018-09-10,1,278,"INR"
Prod113,Cus020,Mark004,2018-09-10,1,204,"INR"
Prod113,Cus005,Mark004,2018-09-11,6,1644,"INR"
Prod113,Cus001,Mark001,2018-09-12,6,667,"INR"
Prod113,Cus003,Mark003,2018-09-12,1,222,"INR"
Prod113,Cus005,Mark004,2018-09-12,1,370,"INR"
Prod113,Cus006,Mark004,2018-09-12,216,66556,"INR"
Prod113,Cus024,Mark011,2018-09-12,1,83,"INR"
Prod113,Cus003,Mark003,2018-09-13,2,662,"INR"
Prod113,Cus014,Mark003,2018-09-13,5,1847,"INR"
Prod113,Cus018,Mark011,2018-09-13,1,79,"INR"
Prod113,Cus033,Mark005,2018-09-14,2,773,"INR"
Prod113,Cus014,Mark003,2018-09-14,3,931,"INR"
Prod113,Cus005,Mark004,2018-09-14,1,185,"INR"
Prod113,Cus006,Mark004,2018-09-14,36,15056,"INR"
Prod113,Cus017,Mark011,2018-09-14,10,2769,"INR"
Prod113,Cus018,Mark011,2018-09-14,1,241,"INR"
Prod113,Cus003,Mark003,2018-09-17,1,111,"INR"
Prod113,Cus003,Mark003,2018-09-18,1,444,"INR"
Prod113,Cus005,Mark004,2018-09-18,1,278,"INR"
Prod113,Cus018,Mark011,2018-09-18,2,481,"INR"
Prod113,Cus023,Mark002,2018-09-18,1,37,"INR"
Prod113,Cus008,Mark005,2018-09-19,36,22866,"INR"
Prod113,Cus003,Mark003,2018-09-19,1,111,"INR"
Prod113,Cus020,Mark004,2018-09-19,6,3685,"INR"
Prod113,Cus018,Mark011,2018-09-19,1,241,"INR"
Prod113,Cus018,Mark011,2018-09-20,1,79,"INR"
Prod113,Cus031,Mark005,2018-09-21,1,199,"INR"
Prod113,Cus033,Mark005,2018-09-21,4,1546,"INR"
Prod113,Cus003,Mark003,2018-09-21,2,657,"INR"
Prod113,Cus005,Mark004,2018-09-21,1,278,"INR"
Prod113,Cus007,Mark004,2018-09-21,1,333,"INR"
Prod113,Cus018,Mark011,2018-09-21,1,319,"INR"
Prod113,Cus003,Mark003,2018-09-22,1,111,"INR"
Prod113,Cus003,Mark003,2018-09-24,1,440,"INR"
Prod113,Cus005,Mark004,2018-09-24,1,93,"INR"
Prod113,Cus006,Mark004,2018-09-24,84,31366,"INR"
Prod113,Cus017,Mark011,2018-09-24,1,93,"INR"
Prod113,Cus019,Mark011,2018-09-24,1,97,"INR"
Prod113,Cus003,Mark003,2018-09-25,1,222,"INR"
Prod113,Cus033,Mark011,2018-09-25,24,5963,"INR"
Prod113,Cus003,Mark003,2018-09-26,3,889,"INR"
Prod113,Cus005,Mark004,2018-09-26,1,93,"INR"
Prod113,Cus006,Mark004,2018-09-26,12,2727,"INR"
Prod113,Cus023,Mark011,2018-09-26,7,1778,"INR"
Prod113,Cus018,Mark011,2018-09-26,1,162,"INR"
Prod113,Cus005,Mark004,2018-09-27,1,278,"INR"
Prod113,Cus006,Mark004,2018-09-27,36,15056,"INR"
Prod113,Cus024,Mark011,2018-09-27,24,5829,"INR"
Prod113,Cus018,Mark011,2018-09-27,1,79,"INR"
Prod113,Cus033,Mark005,2018-09-28,4,1417,"INR"
Prod113,Cus005,Mark004,2018-09-28,1,185,"INR"
Prod113,Cus018,Mark011,2018-09-28,1,79,"INR"
Prod113,Cus024,Mark011,2018-10-01,1,245,"INR"
Prod113,Cus004,Mark003,2018-10-02,18,6991,"INR"
Prod113,Cus005,Mark004,2018-10-02,1,93,"INR"
Prod113,Cus006,Mark004,2018-10-02,144,42556,"INR"
Prod113,Cus018,Mark011,2018-10-02,1,278,"INR"
Prod113,Cus018,Mark011,2018-10-03,1,241,"INR"
Prod113,Cus033,Mark005,2018-10-04,2,773,"INR"
Prod113,Cus003,Mark003,2018-10-04,6,1986,"INR"
Prod113,Cus005,Mark004,2018-10-04,1,185,"INR"
Prod113,Cus006,Mark004,2018-10-04,6,1366,"INR"
Prod113,Cus024,Mark011,2018-10-04,8,2051,"INR"
Prod113,Cus018,Mark011,2018-10-04,2,560,"INR"
Prod113,Cus003,Mark003,2018-10-05,1,440,"INR"
Prod113,Cus005,Mark004,2018-10-05,1,93,"INR"
Prod113,Cus018,Mark011,2018-10-05,1,79,"INR"
Prod113,Cus007,Mark004,2018-10-06,1,676,"INR"
Prod113,Cus005,Mark004,2018-10-08,1,185,"INR"
Prod113,Cus007,Mark004,2018-10-08,1,671,"INR"
Prod113,Cus018,Mark011,2018-10-08,1,79,"INR"
Prod113,Cus003,Mark003,2018-10-09,1,329,"INR"
Prod113,Cus005,Mark004,2018-10-09,7,2014,"INR"
Prod113,Cus024,Mark011,2018-10-09,1,79,"INR"
Prod113,Cus003,Mark003,2018-10-10,1,222,"INR"
Prod113,Cus006,Mark004,2018-10-10,72,24000,"INR"
Prod113,Cus020,Mark004,2018-10-10,6,3685,"INR"
Prod113,Cus003,Mark003,2018-10-11,36,11917,"INR"
Prod113,Cus005,Mark004,2018-10-11,2,463,"INR"
Prod113,Cus033,Mark005,2018-10-12,3,1287,"INR"
Prod113,Cus005,Mark004,2018-10-12,1,93,"INR"
Prod113,Cus020,Mark004,2018-10-12,1,204,"INR"
Prod113,Cus007,Mark004,2018-10-12,2,1009,"INR"
Prod113,Cus020,Mark004,2018-10-15,1,204,"INR"
Prod113,Cus005,Mark004,2018-10-16,1,278,"INR"
Prod113,Cus005,Mark004,2018-10-17,1,185,"INR"
Prod113,Cus018,Mark011,2018-10-17,2,403,"INR"
Prod113,Cus022,Mark011,2018-10-17,1,69,"INR"
Prod113,Cus005,Mark004,2018-10-18,1,185,"INR"
Prod113,Cus006,Mark004,2018-10-18,26,8019,"INR"
Prod113,Cus018,Mark011,2018-10-18,1,79,"INR"
Prod113,Cus033,Mark005,2018-10-19,3,1032,"INR"
Prod113,Cus003,Mark003,2018-10-19,2,551,"INR"
Prod113,Cus005,Mark004,2018-10-19,1,93,"INR"
Prod113,Cus006,Mark004,2018-10-19,36,15056,"INR"
Prod113,Cus018,Mark011,2018-10-19,1,162,"INR"
Prod113,Cus003,Mark003,2018-10-22,2,551,"INR"
Prod113,Cus005,Mark004,2018-10-22,1,93,"INR"
Prod113,Cus006,Mark004,2018-10-22,72,24000,"INR"
Prod113,Cus020,Mark004,2018-10-22,1,204,"INR"
Prod113,Cus007,Mark004,2018-10-22,1,167,"INR"
Prod113,Cus018,Mark011,2018-10-22,1,79,"INR"
Prod113,Cus005,Mark004,2018-10-23,1,93,"INR"
Prod113,Cus006,Mark004,2018-10-23,162,46648,"INR"
Prod113,Cus018,Mark011,2018-10-23,2,398,"INR"
Prod113,Cus021,Mark011,2018-10-23,7,1477,"INR"
Prod113,Cus003,Mark003,2018-10-24,1,444,"INR"
Prod113,Cus005,Mark004,2018-10-24,1,370,"INR"
Prod113,Cus020,Mark004,2018-10-24,6,3685,"INR"
Prod113,Cus033,Mark005,2018-10-25,2,903,"INR"
Prod113,Cus005,Mark004,2018-10-25,7,1917,"INR"
Prod113,Cus003,Mark003,2018-10-26,1,111,"INR"
Prod113,Cus005,Mark004,2018-10-26,1,93,"INR"
Prod113,Cus007,Mark004,2018-10-26,3,1343,"INR"
Prod113,Cus005,Mark004,2018-10-29,1,93,"INR"
Prod113,Cus020,Mark004,2018-10-29,1,204,"INR"
Prod113,Cus025,Mark011,2018-10-29,4,741,"INR"
Prod113,Cus003,Mark003,2018-10-30,12,3972,"INR"
Prod113,Cus005,Mark004,2018-10-30,1,185,"INR"
Prod113,Cus001,Mark001,2018-10-31,6,667,"INR"
Prod113,Cus005,Mark004,2018-10-31,1,93,"INR"
Prod113,Cus033,Mark005,2018-11-02,1,514,"INR"
Prod113,Cus003,Mark003,2018-11-02,3,884,"INR"
Prod113,Cus014,Mark003,2018-11-02,3,931,"INR"
Prod113,Cus005,Mark004,2018-11-02,1,185,"INR"
Prod113,Cus006,Mark004,2018-11-02,12,3782,"INR"
Prod113,Cus003,Mark003,2018-11-05,1,444,"INR"
Prod113,Cus014,Mark003,2018-11-05,3,931,"INR"
Prod113,Cus005,Mark004,2018-11-05,1,93,"INR"
Prod113,Cus006,Mark004,2018-11-05,36,15056,"INR"
Prod113,Cus007,Mark004,2018-11-05,2,1181,"INR"
Prod113,Cus023,Mark011,2018-11-05,1,93,"INR"
Prod113,Cus034,Mark011,2018-11-05,1,88,"INR"
Prod113,Cus031,Mark005,2018-11-06,1,199,"INR"
Prod113,Cus005,Mark004,2018-11-06,6,1736,"INR"
Prod113,Cus019,Mark011,2018-11-06,1,93,"INR"
Prod113,Cus003,Mark003,2018-11-07,2,556,"INR"
Prod113,Cus005,Mark004,2018-11-07,1,93,"INR"
Prod113,Cus019,Mark011,2018-11-07,1,282,"INR"
Prod113,Cus018,Mark011,2018-11-07,2,403,"INR"
Prod113,Cus021,Mark011,2018-11-07,7,1477,"INR"
Prod113,Cus005,Mark004,2018-11-08,1,278,"INR"
Prod113,Cus019,Mark011,2018-11-08,2,662,"INR"
Prod113,Cus018,Mark011,2018-11-08,1,79,"INR"
Prod113,Cus022,Mark011,2018-11-08,1,0,"INR"
Prod113,Cus033,Mark005,2018-11-09,5,1806,"INR"
Prod113,Cus011,Mark003,2018-11-09,6,2394,"INR"
Prod113,Cus007,Mark004,2018-11-09,2,838,"INR"
Prod113,Cus019,Mark011,2018-11-09,1,185,"INR"
Prod113,Cus018,Mark011,2018-11-09,1,162,"INR"
Prod113,Cus021,Mark011,2018-11-09,3,736,"INR"
Prod113,Cus005,Mark004,2018-11-12,1,185,"INR"
Prod113,Cus018,Mark011,2018-11-12,1,79,"INR"
Prod113,Cus005,Mark004,2018-11-13,1,93,"INR"
Prod113,Cus006,Mark004,2018-11-13,72,24000,"INR"
Prod113,Cus019,Mark011,2018-11-13,1,93,"INR"
Prod113,Cus004,Mark003,2018-11-14,18,6991,"INR"
Prod113,Cus006,Mark004,2018-11-14,6,3685,"INR"
Prod113,Cus001,Mark001,2018-11-15,6,667,"INR"
Prod113,Cus014,Mark003,2018-11-15,3,931,"INR"
Prod113,Cus005,Mark004,2018-11-15,1,93,"INR"
Prod113,Cus006,Mark004,2018-11-15,144,42690,"INR"
Prod113,Cus019,Mark011,2018-11-15,1,375,"INR"
Prod113,Cus033,Mark011,2018-11-15,24,6750,"INR"
Prod113,Cus033,Mark005,2018-11-16,6,2190,"INR"
Prod113,Cus003,Mark003,2018-11-16,1,111,"INR"
Prod113,Cus005,Mark004,2018-11-16,1,93,"INR"
Prod113,Cus019,Mark011,2018-11-16,1,375,"INR"
Prod113,Cus003,Mark003,2018-11-19,2,551,"INR"
Prod113,Cus006,Mark004,2018-11-19,30,10167,"INR"
Prod113,Cus019,Mark011,2018-11-19,1,375,"INR"
Prod113,Cus018,Mark011,2018-11-19,1,79,"INR"
Prod113,Cus005,Mark004,2018-11-20,1,93,"INR"
Prod113,Cus003,Mark003,2018-11-21,2,667,"INR"
Prod113,Cus006,Mark004,2018-11-21,12,2727,"INR"
Prod113,Cus019,Mark011,2018-11-21,1,93,"INR"
Prod113,Cus003,Mark003,2018-11-22,37,12139,"INR"
Prod113,Cus005,Mark004,2018-11-22,1,185,"INR"
Prod113,Cus019,Mark011,2018-11-22,1,375,"INR"
Prod113,Cus024,Mark011,2018-11-22,1,153,"INR"
Prod113,Cus018,Mark011,2018-11-22,1,241,"INR"
Prod113,Cus033,Mark005,2018-11-23,4,1417,"INR"
Prod113,Cus003,Mark003,2018-11-23,6,1986,"INR"
Prod113,Cus006,Mark004,2018-11-23,108,39056,"INR"
Prod113,Cus018,Mark011,2018-11-23,2,403,"INR"
Prod113,Cus003,Mark003,2018-11-26,1,111,"INR"
Prod113,Cus005,Mark004,2018-11-26,1,185,"INR"
Prod113,Cus006,Mark004,2018-11-26,24,7565,"INR"
Prod113,Cus019,Mark011,2018-11-26,2,657,"INR"
Prod113,Cus018,Mark011,2018-11-26,1,79,"INR"
Prod113,Cus005,Mark004,2018-11-27,1,93,"INR"
Prod113,Cus028,Mark003,2018-11-28,9,2926,"INR"
Prod113,Cus005,Mark004,2018-11-28,1,185,"INR"
Prod113,Cus006,Mark004,2018-11-28,6,1889,"INR"
Prod113,Cus019,Mark011,2018-11-28,1,282,"INR"
Prod113,Cus018,Mark011,2018-11-28,1,241,"INR"
Prod113,Cus014,Mark003,2018-11-29,7,1861,"INR"
Prod113,Cus005,Mark004,2018-11-29,1,93,"INR"
Prod113,Cus006,Mark004,2018-11-29,144,42556,"INR"
Prod113,Cus018,Mark011,2018-11-29,1,241,"INR"
Prod113,Cus033,Mark005,2018-11-30,5,1806,"INR"
Prod113,Cus003,Mark003,2018-11-30,4,1435,"INR"
Prod113,Cus005,Mark004,2018-11-30,1,185,"INR"
Prod113,Cus019,Mark011,2018-11-30,50,13810,"INR"
Prod113,Cus018,Mark011,2018-11-30,1,241,"INR"
Prod113,Cus003,Mark003,2018-12-03,1,222,"INR"
Prod113,Cus019,Mark011,2018-12-03,1,190,"INR"
Prod113,Cus024,Mark011,2018-12-03,1,79,"INR"
Prod113,Cus021,Mark011,2018-12-03,7,1477,"INR"
Prod113,Cus005,Mark004,2018-12-04,7,1829,"INR"
Prod113,Cus019,Mark011,2018-12-04,1,185,"INR"
Prod113,Cus003,Mark003,2018-12-05,2,556,"INR"
Prod113,Cus005,Mark004,2018-12-05,1,185,"INR"
Prod113,Cus020,Mark004,2018-12-05,6,3685,"INR"
Prod113,Cus019,Mark011,2018-12-05,2,472,"INR"
Prod113,Cus018,Mark011,2018-12-05,1,162,"INR"
Prod113,Cus001,Mark001,2018-12-06,6,667,"INR"
Prod113,Cus005,Mark004,2018-12-06,1,93,"INR"
Prod113,Cus006,Mark004,2018-12-06,72,24000,"INR"
Prod113,Cus019,Mark011,2018-12-06,1,185,"INR"
Prod113,Cus018,Mark011,2018-12-06,1,79,"INR"
Prod113,Cus033,Mark005,2018-12-07,4,1546,"INR"
Prod113,Cus006,Mark004,2018-12-07,60,22620,"INR"
Prod113,Cus007,Mark004,2018-12-07,1,333,"INR"
Prod113,Cus019,Mark011,2018-12-07,1,185,"INR"
Prod113,Cus024,Mark011,2018-12-07,1,79,"INR"
Prod113,Cus021,Mark011,2018-12-07,7,1477,"INR"
Prod113,Cus022,Mark011,2018-12-07,2,472,"INR"
Prod113,Cus006,Mark004,2018-12-10,16,3639,"INR"
Prod113,Cus019,Mark011,2018-12-10,1,282,"INR"
Prod113,Cus017,Mark011,2018-12-11,1,88,"INR"
Prod113,Cus019,Mark011,2018-12-11,1,93,"INR"
Prod113,Cus018,Mark011,2018-12-11,1,79,"INR"
Prod113,Cus019,Mark011,2018-12-12,1,190,"INR"
Prod113,Cus018,Mark011,2018-12-12,1,157,"INR"
Prod113,Cus003,Mark003,2018-12-13,2,551,"INR"
Prod113,Cus014,Mark003,2018-12-13,3,931,"INR"
Prod113,Cus005,Mark004,2018-12-13,1,278,"INR"
Prod113,Cus019,Mark011,2018-12-13,1,282,"INR"
Prod113,Cus018,Mark011,2018-12-13,1,79,"INR"
Prod113,Cus031,Mark005,2018-12-14,1,199,"INR"
Prod113,Cus033,Mark005,2018-12-14,3,1287,"INR"
Prod113,Cus003,Mark003,2018-12-14,1,329,"INR"
Prod113,Cus005,Mark004,2018-12-14,1,370,"INR"
Prod113,Cus006,Mark004,2018-12-14,108,39056,"INR"
Prod113,Cus020,Mark004,2018-12-14,1,204,"INR"
Prod113,Cus007,Mark004,2018-12-14,2,1181,"INR"
Prod113,Cus019,Mark011,2018-12-14,1,282,"INR"
Prod113,Cus018,Mark011,2018-12-14,1,241,"INR"
Prod113,Cus003,Mark003,2018-12-17,2,556,"INR"
Prod113,Cus005,Mark004,2018-12-17,1,278,"INR"
Prod113,Cus006,Mark004,2018-12-17,318,96861,"INR"
Prod113,Cus019,Mark011,2018-12-17,1,190,"INR"
Prod113,Cus018,Mark011,2018-12-17,1,324,"INR"
Prod113,Cus005,Mark004,2018-12-18,1,185,"INR"
Prod113,Cus006,Mark004,2018-12-18,6,1889,"INR"
Prod113,Cus019,Mark011,2018-12-18,1,93,"INR"
Prod113,Cus018,Mark011,2018-12-18,1,79,"INR"
Prod113,Cus008,Mark005,2018-12-19,36,22866,"INR"
Prod113,Cus003,Mark003,2018-12-19,1,222,"INR"
Prod113,Cus019,Mark011,2018-12-19,1,282,"INR"
Prod113,Cus018,Mark011,2018-12-19,4,884,"INR"
Prod113,Cus019,Mark011,2018-12-20,1,93,"INR"
